Time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-26 07:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.61262478303993	1386.52341915341	782195.894807808	592.172670093378	2.27763610927044	1380.99944581712	782607.758279474	593.939523932444	0.189771211955347	1380.57480375629	781981.838323439	596.639472203543	0.327253571084581	5.94861539712019	214.056484368746	-4.46680211016508	2.63866489731509	0.424642060834458	625.919956035446	-2.69994827109974	NaN	NaN	NaN	0.0561751044807824	1.02652765387424	-0.363655946395995	0.0119727977502575	0.326911669758015	-36.5791555283346
2022-11-26 07:30:00	94	CRDS_e	Plot_east	0.5	47.376953125	7.73187096093306	0.0892272765233806	7.55698659574927	7.90675532611684	-1.12922829386406	0.0336030472943549	-1.19508985350467	-1.06336673422345	0.0249770640736255	0.03180358461443	-0.037357570833739	0.08731169898099	0.757460319186263	0.0183133500323749	0.721566378234685	0.793354260137841	64495	5.12967206760214	41.3	3.96	2.37146295797186	0.1538769	55.8	0.1587	2.357	2.26	1.338	1.947	168.716	0.053	100000	62	2022-11-26 08:00:00	Sonic	-6.03737164362019	0.15387692692638	1.33812511137477	2.35733349015057	2.25978677751054	0.964482614516196	4.20509816250968	103913.92091106	0.4	0.5	0.02	1.338	5.028	1.60724611168018	1383.15937163603	783138.731290899	594.060350149299	2.09131315177838	1377.65709937544	783741.836447728	594.617475121347	0.203990150460252	1377.38318610277	782593.683615612	596.107789823021	0.30765596121993	5.77618553326579	545.047675287351	-2.04743967372167	2.43812300131813	0.273913272669915	1148.15283211635	-1.49031470167438	0.039790622835589	0.747061812393301	-0.264805204854918	0.039790622835589	0.747061812393301	-0.264805204854918	0.0120317023107865	0.328256381020323	-36.7308444546317
2022-11-26 08:00:00	95	CRDS_e	Plot_east	0.5	47.376953125	5.25317812259197	0.070878336651919	5.11425745400689	5.39209879117704	-0.947834323594362	0.0284031840047863	-1.00350421510532	-0.892164432083399	0.0871831678823538	0.0358409234439712	0.0169353984969786	0.157430937267729	0.698226646271501	0.0182185437368655	0.66251852449374	0.733934768049261	54646	4.00203308567873	23.7	4.08	2.4748185662148	0.1675187	77.7	0.1081	2.46	2.867	1.538	1.947	165.496	0.053	100000	61	2022-11-26 08:30:00	Sonic	-5.5914521578925	0.167518685311746	1.53829552004561	2.4600130037354	2.86705885060971	1.21059673224389	3.98736205751837	103930.38403746	0.4	0.5	0.02	1.538	6.861	1.55300109056955	1389.68467212581	782809.190877761	594.095278039813	1.83939234390877	1383.25426158518	784192.583398096	592.55915258519	0.173501433828043	1384.3315386144	782748.207057415	596.206897213519	0.283899656741502	5.35313351141008	60.983820345602	-2.11161917370691	2.21669091008072	-1.07727702921716	1444.37634068076	-3.64774462832941	0.0540434095544096	1.01902760319286	-0.401969840814196	0.0540434095544096	1.01902760319286	-0.401969840814196	0.0121117061675354	0.33009063070607	-36.9611056898303
2022-11-26 08:30:00	96	CRDS_e	Plot_east	0.5	47.376953125	4.57553037517178	0.0711795989399656	4.43601923620532	4.71504151413825	-0.806672823901068	0.026215482327336	-0.858054847015957	-0.75529080078618	0.0119308627920504	0.0248691919261184	-0.0368124476853604	0.0606741732694612	0.653572542642421	0.0189498447873489	0.616431079795033	0.69071400548981	43350	4.16336562860438	24.5	3.54	2.4088323931911	0.1380216	103.8	0.06655	2.819	2.769	1.72	1.947	172.9	0.053	100000	63	2022-11-26 09:00:00	Sonic	-2.34038310751311	0.138021590931818	1.71984110115424	2.81855746375398	2.76898132545261	1.16485316092553	4.0514699814679	103969.512920032	0.4	0.5	0.02	1.72	9.072	1.56196662744094	1398.19953999988	783496.794912645	594.497467395139	1.90413559068958	1392.16126046979	783848.906276648	592.658072022647	0.179955853333821	1392.66424885242	783440.087990057	595.912273525277	0.286410774107119	5.53529114745788	56.7069225884043	-1.414806130138	2.27497973735576	-0.502988382633248	408.818286591093	-3.25420150263005	0.0625961911784634	1.20975945815901	-0.309211394992627	0.0625961911784634	1.20975945815901	-0.309211394992627	0.0122043712446161	0.332268197730756	-37.1382319080667
2022-11-26 09:00:00	97	CRDS_e	Plot_east	0.5	47.376953125	4.87149572625368	0.0670366854890603	4.74010464672536	5.00288680578201	-1.00071482616675	0.0310014542388679	-1.06147729539799	-0.939952356935521	0.0404206056963229	0.0332960967912792	-0.0248393347313658	0.105680546124012	0.70639744392505	0.0198918860846328	0.667409591714772	0.745385296135328	52217	3.91141582243331	24	4.37	2.38683215618502	0.1757548	-224.4	0.102	2.616	2.875	1.527	1.947	165.824	0.053	100000	61	2022-11-26 09:30:00	Sonic	2.23625719035032	0.175754781540996	1.52736574778055	2.61604493645477	2.87466641397401	1.29586094580961	4.10958289666779	103963.805631244	0.4	0.5	0.02	1.514	6.609	1.60609782684698	1399.78227137988	782325.496205381	594.919252090719	1.93957699477331	1394.58081376192	782938.809784783	592.986651121755	0.177918440359833	1393.92937228474	782195.454629497	596.513690258869	0.332579386487146	5.85289909514631	130.041575884679	-1.59443816815008	2.31245855441348	0.651441477188882	743.355155286496	-3.52703913711377	0.0682704871718957	1.20145832492547	-0.327299510817029	0.0682704871718957	1.20145832492547	-0.327299510817029	0.012305436338786	0.334430822715622	-37.3257195799975
2022-11-26 09:30:00	98	CRDS_e	Plot_east	0.5	47.376953125	5.18460753579766	0.0661784747872021	5.05489853869565	5.31431653289966	-1.21405904363177	0.0310247978304241	-1.27486726601551	-1.15325082124803	-0.0221449929157869	0.033761280179641	-0.0883166870665245	0.0440267012349508	0.701678819857212	0.018117509944197	0.666168723071151	0.737188916643272	54779	4.05173880501652	28.3	3.88	2.35151988562499	0.1937508	-105.9	0.1192	2.505	2.666	1.369	1.947	165.519	0.053	100000	61	2022-11-26 10:00:00	Sonic	6.34799261329071	0.193750758027769	1.3694247225607	2.50541816910329	2.66630200997191	1.35285542624519	4.04396103215922	103994.277034813	0.4	0.5	0.02	1.345	5.083	1.61231876589875	1400.65795161355	781272.910215994	594.153120038666	1.90625434160545	1396.2293087792	781655.537848415	593.800181609485	0.177097211707682	1394.48912402278	781184.282323018	597.798250831085	0.339621554191071	6.16882759076611	88.6278929759283	-3.64513079241885	2.27995712989777	1.74018475641765	471.255525396788	-3.99806922160053	0.065505740183055	1.18983501608807	-0.703067834402251	0.065505740183055	1.18983501608807	-0.703067834402251	0.012402408604175	0.33657252574458	-37.7284594165235
2022-11-26 10:00:00	99	CRDS_e	Plot_east	0.5	47.376953125	7.54670883510578	0.222934757143687	7.10975945146906	7.98365821874251	-1.48835083281088	0.0963019238495745	-1.67710141979083	-1.29960024583093	0.0791586434395209	0.0808080967652098	-0.079224232908728	0.23754151978777	0.655181333534103	0.033187290183398	0.590134652720386	0.72022801434782	55962	5.80684214288267	37.9	4.42	2.35821398075011	0.1523792	560.8	0.1316	2.63	2.14	1.256	1.947	179.345	0.053	100000	66	2022-11-26 10:30:00	Sonic	-0.583195426892403	0.152379229873884	1.25602328352348	2.63004744312346	2.14018748846104	1.02638922923912	4.1467036959406	103986.337595193	0.4	0.5	0.02	1.256	4.444	1.68123872305124	1407.37327401547	779562.286109969	594.810122008079	2.17832729215642	1401.13834640831	779308.205814676	593.038969704522	0.180985253075029	1401.3738486449	779488.099272873	596.196804897616	0.404653469976213	5.99942537057314	74.1868370961165	-1.38668288953727	2.54814203908139	-0.2355022365889	-179.893458196078	-3.15783519309412	0.0536198598379529	0.794972417998295	-0.183746705992776	0.0536198598379529	0.794972417998295	-0.183746705992776	0.012481785453651	0.338003476096977	-37.833715431253
2022-11-26 10:30:00	100	CRDS_e	Plot_east	0.5	47.376953125	5.61131702144778	0.0811620018556485	5.45224049547255	5.77039354742301	-1.02623904298913	0.0296429338881338	-1.08433882903216	-0.968139256946092	-0.0709548603311751	0.0308027115956616	-0.131327796424713	-0.0105819242376371	0.595301872401755	0.0172146016225552	0.561561464827358	0.629042279976152	41842	5.68929066488218	37	5.41	2.14905414668078	0.1221513	-17.5	0.07201	2.924	3.119	1.63	1.947	179.976	0.053	100000	67	2022-11-26 11:00:00	Sonic	9.65347787984317	0.122151252832389	1.62991575858117	2.9237123828825	3.11919993710903	1.00686076759044	4.61175487075456	104055.321976984	0.4	0.5	0.02	1.481	6.278	1.89088531002163	1407.50323128361	777322.245870293	593.717470183747	2.79290925850193	1401.11044363323	777435.658637786	592.86548053994	0.232171630767961	1401.64003948193	776880.098983445	597.668754634477	0.563113679253664	5.86319180167743	442.146886847797	-3.9512844507293	3.11153762773396	-0.529595848695863	555.559654340963	-4.80327409453685	0.100353210681434	1.04488692748368	-0.704163467440275	0.100353210681434	1.04488692748368	-0.704163467440275	0.0126303446203995	0.339884272566448	-38.2370828815725
2022-11-26 11:00:00	101	CRDS_e	Plot_east	0.5	47.376953125	6.15418566116343	0.077116290524361	6.00303867966672	6.30533264266014	-1.04413794699206	0.035542098441949	-1.1138000230467	-0.974475870937427	-0.0775856781416647	0.0330186372217493	-0.142301801223671	-0.0128695550596581	0.676288386955031	0.0166266231985107	0.643700409864196	0.708876364045866	59782	5.13571141815262	47.1	6.55	2.2875625910449	0.1662326	-79.2	0.1335	3.058	2.77	1.488	1.947	197.316	0.053	100000	75	2022-11-26 11:30:00	Sonic	5.39406451034137	0.166232596449362	1.4880071533186	3.05825562074889	2.76981705366403	1.11361713136619	5.76470209790207	104122.482517483	0.4	0.5	0.02	1.453	6.009	2.27195327302687	1416.44326666585	773031.947395808	592.372967615481	6.25920179926794	1416.32764640437	773602.784197569	591.446268831685	0.348135693360715	1407.5167796622	772908.283565196	595.169917450323	0.828217579666158	8.92648700365089	123.663830611855	-2.79694983484228	6.46186610590722	8.81086674217136	694.500632372219	-3.72364861863775	0.134577932039442	1.45047411552471	-0.45447927456799	0.134577932039442	1.45047411552471	-0.45447927456799	0.0128295687938041	0.342495125974393	-38.497423206912
2022-11-26 11:30:00	102	CRDS_e	Plot_east	0.5	47.376953125	4.75594134347105	0.065411171886884	4.6277362506218	4.88414643632029	-1.10325791509398	0.030559280513701	-1.16315372925918	-1.04336210092877	-0.0995034874638698	0.0325699695881592	-0.163340227499165	-0.0356667474285749	0.567804211551182	0.0147091230496853	0.538974511181695	0.596633911920669	44638	5.34048344459877	50.8	6.61	2.07105751510974	0.1404663	-64.1	0.07285	3.599	3.508	1.669	1.947	193.237	0.053	100000	74	2022-11-26 12:00:00	Sonic	4.02748221151241	0.140466333152581	1.66883511971379	3.59916446960633	3.50760844912788	1.15373762681695	6.40251590575365	104135.51003286	0.4	0.5	0.02	1.621	7.802	2.39817012046925	1423.45351537801	770369.54167939	592.601248038842	6.77854165656158	1422.07744389579	770680.132660518	590.770324592782	0.381734440286679	1415.5082084442	770451.612381599	595.696223971158	0.92083568018257	7.94530693380671	-82.0707022098359	-3.09497593231663	6.9476072162749	6.56923545158907	228.520278918557	-4.92589937837602	0.193617964074913	1.67060658658333	-0.650759904044109	0.193617964074913	1.67060658658333	-0.650759904044109	0.0131161936383426	0.345502217830243	-38.8701993809141
2022-11-26 12:00:00	103	CRDS_e	Plot_east	0.5	47.376953125	4.89209552506381	0.0687412755524894	4.75736346996437	5.02682758016325	-1.15513390300384	0.0365717579318267	-1.22681409900183	-1.08345370700585	-0.129871171411638	0.0338895773062483	-0.196294326353468	-0.0634480164698073	0.606499451106269	0.0172888079226848	0.572613600095778	0.64038530211676	46422	5.2292404463401	58.4	10.78	2.01942305313739	0.1515416	-32.7	0.08607	3.457	3.3	1.621	1.947	191.707	0.053	100000	73	2022-11-26 12:30:00	Sonic	9.93627270575056	0.15154158587213	1.62116610908609	3.45674268271234	3.29990246885458	1.18151868450103	7.22567298279972	104127.695427213	0.4	0.5	0.02	1.535	6.829	2.88121530004439	1428.86881511435	766897.418220248	592.700309681953	5.61319092451687	1425.81119090558	767531.442911374	589.956123094103	0.59285208482794	1422.67166763481	766623.262973729	593.7751836688	1.19276321521645	6.19714747953594	274.155246519251	-1.07487398684623	5.57113883968893	3.13952327077186	908.179937644862	-3.819060574697	0.243814375476834	1.26676747168691	-0.219716475555168	0.243814375476834	1.26676747168691	-0.219716475555168	0.0134771273864128	0.347782399279279	-38.9960600349182
2022-11-26 12:30:00	104	CRDS_e	Plot_east	0.5	47.376953125	4.32971980011448	0.0655905684962478	4.20116309211606	4.45827650811289	-1.10389044872774	0.0334779477680652	-1.16950681483457	-1.0382740826209	-0.0393677891671254	0.0362752007895475	-0.110466736811594	0.0317311584773433	0.601771487618942	0.0168516782673483	0.568742405359613	0.63480056987827	45307	4.56672699582846	46	5.56	2.17512061720448	0.1709545	-39.1	0.08167	3.308	2.986	1.577	1.947	187.158	0.053	100000	70	2022-11-26 13:00:00	Sonic	11.9697784102642	0.170954525378003	1.57651925585562	3.30795507900947	2.98613313765526	1.35533621065159	7.91688537190378	104155.528770569	0.4	0.5	0.02	1.505	6.517	2.93532743248142	1427.91126239688	764518.665908455	592.606636989178	5.08169208432851	1423.28253371343	764904.575950525	591.081745612346	0.937332478867996	1422.91432982526	764270.799469342	594.825424781138	0.902394953613428	4.99693257162562	247.866439112928	-2.21878779196004	4.69515960546052	0.36820388817182	633.776481182664	-3.74367916879135	0.208418788114087	1.1541006814098	-0.512455284497018	0.208418788114087	1.1541006814098	-0.512455284497018	0.0137856628212704	0.349859780505817	-39.289610880806
2022-11-26 13:00:00	105	CRDS_e	Plot_east	0.5	47.376953125	3.34864278349234	0.0627963105903326	3.22556278664186	3.47172278034281	-1.0174269921107	0.0339740675467733	-1.08401574688539	-0.950838237336016	-0.0609454875083176	0.0245572173212132	-0.109077331594977	-0.0128136434216579	0.501416535979253	0.0149490373033181	0.472116606621727	0.53071646533678	32238	4.42618028413673	26.5	4.75	1.93688731907598	0.1380076	-67.8	0.03776	3.774	3.177	1.782	1.947	184.088	0.053	100000	69	2022-11-26 13:30:00	Sonic	3.63605246040818	0.138007582387649	1.78247200974693	3.77414038255614	3.17689311401533	1.36027151354067	8.04744540340386	104174.695132604	0.4	0.5	0.02	1.734	9.265	2.60899797635513	1420.25599654487	760786.586268571	591.828274147074	4.10113862567023	1415.42154803064	761450.452614091	589.38690607647	0.94649061007321	1414.55449508267	761265.669097254	594.749883042865	0.566907366281923	5.70150146220408	-479.082828683662	-2.921608895791	3.70544801559702	0.867052947969341	184.783516837168	-5.36297696639565	0.169294667402741	1.70263053745551	-0.872475532533218	0.169294667402741	1.70263053745551	-0.872475532533218	0.014036280360595	0.352924515473237	-39.7893928878211
2022-11-26 13:30:00	106	CRDS_e	Plot_east	0.5	47.376953125	3.84756222176167	0.0547927469626209	3.74016911123988	3.95495533228346	-1.15093223131798	0.0320888953137402	-1.21382607168889	-1.08803839094707	-0.096570296485607	0.0304082967739452	-0.156170184376818	-0.0369704085943962	0.62093598236148	0.0170251745914989	0.587566849439472	0.654305115283487	51096	3.5135450915923	33.6	6.18	2.32797924049597	0.2228944	-132.2	0.09752	3.047	2.622	1.506	1.947	191.425	0.053	100000	73	2022-11-26 14:00:00	Sonic	7.83818927499053	0.222894440341749	1.50634934887397	3.0465867103688	2.62163770152547	1.66829046346398	7.58597415298645	104216.503667482	0.4	0.5	0.02	1.484	6.307	2.25782225115036	1391.97037524598	759857.059700655	591.331291219857	3.37691215451652	1387.17922811852	760421.051653329	589.475409276853	0.654940939816503	1387.20533339537	759958.408811296	594.457414382649	0.507281311333862	4.76504185061162	-101.349110640702	-3.1261231627916	3.27277121470002	-0.0261052768444188	462.642842033529	-4.98200510579579	0.131844862303902	1.23845738573394	-0.812494504990813	0.131844862303902	1.23845738573394	-0.812494504990813	0.0142314585990483	0.355153738767558	-40.2548158358024
2022-11-26 14:00:00	107	CRDS_e	Plot_east	0.5	47.376953125	3.6425630590741	0.0604764930866831	3.52402987601505	3.76109624213314	-1.13812598944841	0.0341348937190152	-1.20502996154378	-1.07122201735305	-0.167839883161266	0.0370374327661217	-0.240432796110291	-0.0952469702122416	0.610580707301748	0.0187607753641399	0.573809818199765	0.647351596403731	40929	3.67481736665934	21.3	4.87	2.38161363153928	0.1926696	-94.8	0.06607	2.854	2.974	1.494	1.947	195.183	0.053	100000	74	2022-11-26 14:30:00	Sonic	7.05045786086964	0.192669562911666	1.49376055338245	2.85422540260184	2.97422787979361	1.62959244744591	7.27921494674333	104188.737558931	0.4	0.5	0.02	1.465	6.123	2.15621929797075	1388.88249673433	761983.620618202	590.590252477147	3.51756447635549	1385.10190374165	762558.617760191	588.964030871962	0.545932729464078	1383.33717882364	762193.574147787	591.757884550615	0.514686568506675	5.54531791069303	-209.953529584687	-1.16763207346764	3.52243174689141	1.76472491801724	365.043612404144	-2.79385367865245	0.141297915824552	1.52236703133496	-0.320552329371188	0.141297915824552	1.52236703133496	-0.320552329371188	0.0144406307869201	0.357893999423961	-40.4384385054965
2022-11-26 14:30:00	108	CRDS_e	Plot_east	0.5	47.376953125	3.13199501340617	0.0542442048259299	3.02567703872949	3.23831298808285	-1.2070760764518	0.0446371806776682	-1.29456440188962	-1.11958775101398	-0.0710652498583601	0.0274389425180858	-0.124845239908067	-0.0172852598086537	0.569534681981859	0.0188050739140798	0.532676968266522	0.606392395697196	36628	3.92633504422846	32.7	6.52	2.02741779592121	0.1870334	-74.6	0.05367	3.605	3.043	1.574	1.947	187.343	0.053	100000	71	2022-11-26 15:00:00	Sonic	8.20128505825606	0.187033427777806	1.57412976038502	3.60516195174693	3.04323879008676	1.67912908198374	7.26678429180355	104128.879882608	0.4	0.5	0.02	1.535	6.829	2.21079201237894	1394.48585401842	762064.747459397	590.036303985734	3.43115615293873	1391.28172685409	762628.029131555	588.596668867719	0.494448548070203	1388.04554830962	762273.031766017	592.640252925082	0.620743464308732	6.440305708805	-208.284306620597	-2.60394893934847	3.48750760486853	3.23617854447502	354.997365538147	-4.04358405736366	0.198194269675305	2.05629500725191	-0.831402645343478	0.198194269675305	2.05629500725191	-0.831402645343478	0.0147340302243406	0.361595330437014	-40.9146926435593
2022-11-26 15:00:00	109	CRDS_e	Plot_east	0.5	47.376953125	2.84998400407888	0.0461275465705615	2.75957457981091	2.94039342834685	-1.02475009363785	0.0304650123205501	-1.08446114330324	-0.965039043972451	-0.0797169170570652	0.0248466307091115	-0.12841600782647	-0.0310178262876603	0.566801100920915	0.0182418159020361	0.531047365985488	0.602554835856343	36392	3.25988953616179	20.5	4.21	2.14193849689366	0.1960718	-268.1	0.05148	3.136	2.761	1.597	1.947	189.527	0.053	100000	72	2022-11-26 15:30:00	Sonic	2.62675034830033	0.196071754041905	1.59689047726208	3.13632130898973	2.7607579399054	1.78067800862558	7.1524747386456	104140.533547778	0.4	0.5	0.02	1.586	7.392	2.09965454633133	1389.16254519095	762815.135708338	590.259750081122	2.97833992011053	1385.29963172104	763442.720649814	588.164892088702	0.458607437674221	1383.58803090102	762840.817654135	594.245880687798	0.545447108657108	5.57451428992408	-25.6819457975216	-3.98613060667594	3.07053248243631	1.71160082001438	601.902995679062	-6.08098859909592	0.191386024579951	1.95598090443521	-1.3986501682013	0.191386024579951	1.95598090443521	-1.3986501682013	0.0150173509885278	0.365116096064997	-41.7158843814481
2022-11-26 15:30:00	110	CRDS_e	Plot_east	0.5	47.376953125	3.60775348643207	0.0606518511604294	3.48887660370402	3.72663036916012	-1.30499483049283	0.0331350879249421	-1.36993919552166	-1.24005046546401	-0.0561626976906399	0.0325953618212884	-0.120049206190741	0.00772381080946094	0.554029702667874	0.0191723403351052	0.516452151281849	0.591607254053898	38106	4.07154516349131	33.8	5.26	2.25330548325658	0.1924973	-200.5	0.06385	3.068	2.791	1.371	1.947	190.513	0.053	100000	72	2022-11-26 16:00:00	Sonic	3.32024506990679	0.192497280515631	1.37113042976233	3.06821063205966	2.79093123551615	1.64453557497052	6.85651485494562	104130.321565886	0.4	0.5	0.02	1.358	5.185	2.025412662567	1391.97217255345	764798.110046042	590.901234644026	2.75890857266862	1387.3829663901	765498.332661552	589.245572576953	0.408216082065237	1386.37716489729	764918.625226871	594.455859110972	0.521596580501765	5.59500765615553	-120.515180828515	-3.55462446694582	2.90149249060338	1.00580149281018	579.707434681011	-5.21028653401868	0.144576557811771	1.55082870190468	-0.985273655839832	0.144576557811771	1.55082870190468	-0.985273655839832	0.0152313767562539	0.367907587728426	-42.280280776319
2022-11-26 16:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.03678708003948	1394.94385981282	767227.349180132	590.89379907117	2.8938056334116	1390.18403260489	767752.258781888	589.780509359588	0.384630540883271	1388.75784634159	767252.079504846	594.897136385911	0.556556539156211	6.18601347123285	-24.7303247135133	-4.00333731474143	3.05997509252833	1.42618626330045	500.179277041694	-5.11662702632293	NaN	NaN	NaN	0.134130592884146	1.39626633633491	-0.709293644105434	0.0154299387053838	0.370420867133829	-42.6865869566022
2022-11-26 16:30:00	112	CRDS_e	Plot_east	0.5	47.376953125	4.38586507723922	0.074876553913994	4.23910795196747	4.53262220251096	-0.901821671492149	0.0353093210728514	-0.971027506764708	-0.832615836219591	0.254403894213474	0.0388024592604869	0.178351551031602	0.330456237395346	0.636092012910145	0.0190284649553192	0.598796455499952	0.673387570320338	45662	4.01199246638343	23.9	5.27	2.45524980653684	0.1593492	181.4	0.07403	2.721	3.273	1.629	1.947	155.189	0.053	100000	58	2022-11-26 17:00:00	Sonic	-2.08297132403594	0.159349184508641	1.62917856003936	2.72092017205762	3.27331525694346	1.30245927235298	6.9325214018659	104137.726685069	0.4	0.5	0.02	1.629	7.899	2.016809966756	1395.70630120072	767779.415837115	591.514517714855	2.69866093575431	1390.84101689748	768726.984811619	591.256597507268	0.378745876410165	1390.26035511908	768129.496683863	593.414972842563	0.542464090345833	5.44594608164812	-350.080846748198	-1.9004551277078	2.87071505934415	0.580661778401691	597.488127755816	-2.15837533529509	0.123684627956521	1.24170397076514	-0.433313632371036	0.123684627956521	1.24170397076514	-0.433313632371036	0.0156130368359174	0.372655934281206	-42.9348029222978
2022-11-26 17:00:00	113	CRDS_e	Plot_east	0.5	47.376953125	4.28982325284219	0.063547035453888	4.16527184448723	4.41437466119715	-0.959573266264588	0.0364267092114783	-1.03096916855367	-0.888177363975511	0.116119332636788	0.0283273899409238	0.0605979965593176	0.171640668714258	0.628300751711902	0.0170709234013899	0.594841951684863	0.661759551738941	48204	3.97202929217492	26.3	5.72	2.45425216310296	0.1756365	96	0.08335	2.907	2.78	1.569	1.947	156.427	0.053	100000	58	2022-11-26 17:30:00	Sonic	-5.2703537414573	0.175636487227169	1.56901904031834	2.9071930863207	2.77951508344702	1.38349411876124	7.04105868372295	104162.311698298	0.4	0.5	0.02	1.569	7.2	1.99302009431479	1403.33165910797	771006.680891549	591.994300816614	2.42524684867951	1398.81484570719	771795.350780056	589.24800598532	0.367582520816984	1397.73925264285	771128.398565271	594.719153809422	0.529837573497807	5.59240646512467	-121.717673722771	-2.72485299280777	2.60846432786253	1.07559306434632	666.952214784687	-5.47114782410233	0.123510350489794	1.30364496052826	-0.635190037492206	0.123510350489794	1.30364496052826	-0.635190037492206	0.0157958769725605	0.375002495210157	-43.2986601766693
2022-11-26 17:30:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.93461816941016	1421.292709239	771462.657233275	592.66296538626	2.47490711887024	1416.71709571531	771981.390646775	591.237990694057	0.339545319226509	1415.63691334739	771589.021835986	595.353161673668	0.49947285018365	5.65579589161803	-126.364602710702	-2.69019628740716	2.68616179964373	1.08018236792873	392.368810789427	-4.11517097961109	NaN	NaN	NaN	0.12143249394149	1.36380919493208	-0.485249692977935	0.0159756411275251	0.377457351761034	-43.5766267859516
2022-11-26 18:00:00	115	CRDS_e	Plot_east	0.5	47.376953125	4.05285735618252	0.0544563951391644	3.9461234911002	4.15959122126485	-0.973457301553418	0.0293428848786618	-1.03096899522616	-0.915945607880677	0.179764302956605	0.0287709798082903	0.123373536191804	0.236155069721406	0.70209209676723	0.0180257192741006	0.666761908566247	0.737422284968213	52936	3.41533172132386	21.6	5.71	2.49604262843791	0.2087629	262.2	0.09768	2.617	2.919	1.531	1.947	153.552	0.053	100000	58	2022-11-26 18:30:00	Sonic	-3.23276377587505	0.208762918519285	1.53057608059236	2.6173510250352	2.91939553649763	1.56166186935491	6.35802514844585	104250.157177786	0.4	0.5	0.02	1.531	6.787	1.91233146219246	1422.59169503377	773029.548005726	592.791828453423	2.03085953283722	1417.67285721859	773593.392605721	590.262644832465	0.333004142038988	1416.82053384568	773378.176626233	594.150789412941	0.483727320153469	5.77116118809249	-348.628620506497	-1.35896095951773	2.24865539079823	0.852323372917681	215.215979487868	-3.88814458047534	0.119354637393185	1.42397342933591	-0.335309348463665	0.119354637393185	1.42397342933591	-0.335309348463665	0.0161523293008112	0.380020503933839	-43.7687027501446
2022-11-26 18:30:00	116	CRDS_e	Plot_east	0.5	47.376953125	4.35654188983043	0.0536262898809676	4.25143502085032	4.46164875881053	-1.05542302632772	0.031953563155411	-1.11805161733184	-0.992794435323604	0.150139572226549	0.032819955953238	0.0858128619885893	0.214466282464509	0.73155476734993	0.0182791291765649	0.695727898855089	0.767381635844771	59323	3.35043743573319	21.5	6.21	2.56969630099769	0.2303335	151	0.1193	2.503	2.492	1.453	1.947	147.898	0.053	100000	59	2022-11-26 19:00:00	Sonic	-7.54105007146207	0.230333472468756	1.4527896711598	2.50279207408876	2.49169070127184	1.60781044504037	6.32658016228366	104212.954672636	0.4	0.5	0.02	1.453	6.009	1.93245322379372	1421.35187885589	772780.804284805	591.915882770672	1.90950068293483	1416.95084516852	773399.422058915	589.322505204153	0.323747051459715	1415.26668030881	772856.96761397	594.861765724076	0.513106172334006	6.08519854707833	-76.1633291648468	-2.94588295340407	2.13655363147511	1.68416485970306	542.454444945673	-5.53926051992335	0.117778317139968	1.39679560095202	-0.676197550236049	0.117778317139968	1.39679560095202	-0.676197550236049	0.0163266839481268	0.382534736015553	-44.1560504248863
