Time	rn	Sensor	Source	SensorHeight	SourceArea	CE	CE_se	CE_lo	CE_hi	uCE	uCE_se	uCE_lo	uCE_hi	vCE	vCE_se	vCE_lo	vCE_hi	wCE	wCE_se	wCE_lo	wCE_hi	N_TD	TD_Time_avg	TD_Time_max	Max_Dist	UCE	Ustar	L	Zo	sUu	sVu	sWu	z_sWu	WD	d	N0	MaxFetch	et	Sonic_raw	SH	UST	sigW	sigU	sigV	WS	airT	Pair	kv	A	alpha	bw	C0	NH3_east	CH4_east	CO2_east	N2O_east	NH3_west	CH4_west	CO2_west	N2O_west	NH3_bg	CH4_bg	CO2_bg	N2O_bg	dNH3_east	dCH4_east	dCO2_east	dN2O_east	dNH3_west	dCH4_west	dCO2_west	dN2O_west	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-24 10:30:00	4	CRDS_w	Plot_west	0.5	56.469970703125	2.91684294268892	0.037291661632965	2.84375174428592	2.98993414109192	-0.890608484386023	0.0305376514735431	-0.950461905898388	-0.830755062873658	0.176716560904692	0.0355316051648652	0.107075051544154	0.24635807026523	0.687833602086916	0.0177380175135678	0.653067305800082	0.722599898373751	56361	2.6799311580703	24.5	9.23	2.6043756850978	0.2762848	-3476.1	0.08818	3.095	3.294	1.744	1.947	141.831	0.053	100000	63	2022-11-24 11:00:00	Sonic	0.564643753010384	0.276284820045357	1.74446653448764	3.09479935507773	3.29407646938478	2.13741685625931	6.02897185164492	102175.162394356	0.4	0.5	0.02	1.743	9.39	1.87015990968618	1371.79826583182	777581.530476795	593.741476998807	0.210661774206605	1366.70720556686	777969.087050474	591.501461679325	0.668468318651755	1366.19182271784	777651.503896486	597.903172527634	0.106091591034427	5.60644311398551	-69.9734196912032	-4.16169552882718	0.0929934555548497	0.515382849018579	317.583153987536	-6.40171084830956	0.220441576111088	0.176692012269769	-2.19473964628623	0.220441576111088	0.176692012269769	-2.19473964628623	NaN	NaN	NaN
2022-11-24 11:00:00	5	CRDS_w	Plot_west	0.5	56.469970703125	2.51664278625136	0.0352913774256605	2.44747212030673	2.58581345219599	-0.963846639484136	0.0315804292983956	-1.02574389271515	-0.901949386253123	0.285037094512488	0.0287052314458958	0.228775193729786	0.34129899529519	0.585360169905582	0.0157930628567483	0.554405960838287	0.616314378972876	45008	2.84553412726626	25.4	8.97	2.55670850997937	0.2606107	-1155.7	0.05832	3.448	3.403	1.693	1.947	139.158	0.053	100000	64	2022-11-24 11:30:00	Sonic	1.42519335286427	0.260610701536238	1.69348564661077	3.44790930737663	3.40348296344383	2.28549128610228	5.99106472910203	102210.056939253	0.4	0.5	0.02	1.69	8.67	1.86120830607968	1373.60924520996	778997.395102633	593.957912650451	1.00754252435555	1368.56736398891	781244.1830569	592.250259852173	0.639301744327023	1367.83192969206	778521.853916251	596.202563485598	0.126306561752657	5.77731551790725	475.541186382063	-2.24465083514679	0.919040780028525	0.735434296853555	2722.32914064918	-3.95230363342455	0.583730352219244	0.29222832134592	-1.57046667688252	0.583730352219244	0.29222832134592	-1.57046667688252	NaN	NaN	NaN
2022-11-24 11:30:00	6	CRDS_w	Plot_west	0.5	56.469970703125	1.86311008559989	0.0316678982227285	1.80104139435237	1.92517877684741	-0.981167778319266	0.0321365995811575	-1.04415511846792	-0.918180438170612	0.30109230578716	0.0264246937482545	0.249300230858945	0.352884380715374	0.486339811069373	0.0165294657706819	0.453942261342801	0.518737360795945	33720	2.64093712930012	16.7	9.94	2.88704120489454	0.2777831	-584.7	0.02507	3.566	3.35	1.6	1.947	126.763	0.053	100000	71	2022-11-24 12:00:00	Sonic	3.41147071108226	0.277783062393002	1.6000375563912	3.56644630538416	3.3498612914548	3.02248827970735	6.02073846368819	102156.541027701	0.4	0.5	0.02	1.595	7.495	1.81906385782504	1376.39756760918	779698.889893763	592.429385933766	33.6773364946359	1370.89679560542	778628.69360544	596.918988914873	0.588658015069909	1370.99911027873	777433.44681096	596.914173537848	0.134805842755131	5.39845733044444	2265.4430828027	-4.48478760408284	33.639478479566	-0.102314673311412	1195.2467944806	0.004815377025011	18.3507559450292	-0.0549160643282483	0.00258459071325382	18.3507559450292	-0.0549160643282483	0.00258459071325382	NaN	NaN	NaN
2022-11-24 12:00:00	7	CRDS_w	Plot_west	0.5	56.469970703125	2.27723882186612	0.0360094059925653	2.20666082875653	2.34781681497571	-1.03681750672798	0.0360487512811685	-1.1074726161196	-0.96616239733637	0.322724808073881	0.0320628546557883	0.259882007072461	0.385567609075302	0.570181342577667	0.017622135323692	0.535642173958539	0.604720511196795	41729	2.71960027798414	16	9.61	2.97863565835361	0.2827982	-304.6	0.04104	3.384	3.178	1.629	1.947	129.172	0.053	100000	70	2022-11-24 12:30:00	Sonic	6.9172069764328	0.282798229474736	1.62900574265239	3.3839558368654	3.17848563880572	2.72857541313981	6.30540400685318	102180.706968288	0.4	0.5	0.02	1.619	7.778	1.89555985807398	1384.73486908587	776772.750002358	591.848022238031	40.0360100252419	1378.82339165065	776662.597247525	596.505489604362	0.619306049350558	1379.16750908462	775330.635585505	596.231007133617	0.18065380872342	5.56736000125602	1442.11441685341	-4.38298489558531	39.9675039758914	-0.344117433969132	1331.96166202007	0.274482470745738	17.7923824180587	-0.151111701884275	0.120533019246883	17.7923824180587	-0.151111701884275	0.120533019246883	0.0263391822598227	-0.000272001063391696	0.0690451846780172
2022-11-24 12:30:00	8	CRDS_w	Plot_west	0.5	56.469970703125	2.69564927707679	0.0364964368644793	2.62411670944494	2.76718184470864	-0.917017365202473	0.0291921519495746	-0.974233624187047	-0.859801106217899	0.168352553604541	0.032711305956261	0.104238796025106	0.232466311183977	0.759884796032578	0.0206773847450014	0.719357376103506	0.80041221596165	55071	2.23653465526321	16.7	6.71	2.59854577163661	0.3107929	-2702.8	0.09327	2.768	2.941	1.643	1.947	150.462	0.053	100000	57	2022-11-24 13:00:00	Sonic	1.03529560791259	0.310792916423167	1.64252686690951	2.76843344644479	2.94119410520061	2.3607955121335	6.45495351925649	102236.216537359	0.4	0.5	0.02	1.642	8.058	1.96397708687773	1371.17228192972	775420.4998231	591.25339600241	24.583607605592	1366.15907855648	775570.367079164	595.142483958184	0.74861470868508	1365.61448888589	774705.942629066	594.964828613804	0.11976237819265	5.55779304383577	714.55719403422	-3.711432611394	24.3857928969069	0.544589670593496	864.424450098188	0.177655344379787	9.25038472510332	0.202025417484599	0.0659044727704485	9.25038472510332	0.202025417484599	0.0659044727704485	0.0400331083189143	9.16446880805824e-05	0.10679738338651
2022-11-24 13:00:00	9	CRDS_w	Plot_west	0.5	56.469970703125	3.35820717804051	0.03941929062494	3.28094585296654	3.43546850311447	-1.11094760106176	0.0322562551049595	-1.17416946456623	-1.04772573755728	0.0920604060811572	0.036093994504927	0.0213166205271158	0.162804191635199	0.719496182354984	0.0191558532478497	0.681950945457318	0.757041419252651	61404	2.73815712331444	24.5	7.2	2.43452916071038	0.3179334	1722.7	0.1326	2.722	2.874	1.416	1.947	147.799	0.053	100000	59	2022-11-24 13:30:00	Sonic	-1.73967122646969	0.317933447769677	1.41573856951118	2.72156702354717	2.87374077379419	2.13505406731433	6.58675449938917	102304.315918225	0.4	0.5	0.02	1.416	5.673	1.97039693675781	1371.86546761077	774068.420422211	592.208864062364	34.8294278988664	1366.96409447504	774844.60600533	596.832327805588	0.801023132671671	1366.30613689335	773582.764979986	596.043803352068	0.0737738040861424	5.55933071741924	485.655442225165	-3.83493928970472	34.5792047661947	0.657957581689971	1261.84102534421	0.788524453519926	10.4607020662413	0.195925250232442	0.234805183752845	10.4607020662413	0.195925250232442	0.234805183752845	0.0555187432279742	0.000444310138498978	0.241301334062169
2022-11-24 13:30:00	10	CRDS_w	Plot_west	0.5	56.469970703125	3.04123237449923	0.03663278382619	2.96943256849844	3.11303218050003	-1.06112174908323	0.0334497550499794	-1.12668285780917	-0.995560640357295	0.167315375483916	0.0299793867094255	0.108556146046904	0.226074604920929	0.686830039521597	0.0183944317675472	0.650777179365757	0.722882899677438	58766	2.59941803083416	22	9.25	2.65877707924597	0.3179628	2682	0.1074	2.875	2.68	1.509	1.947	141.775	0.053	100000	63	2022-11-24 14:00:00	Sonic	-1.11813302327977	0.317962828121546	1.5086727142874	2.87486752852244	2.67958430619972	2.30292506619853	6.68583557621746	102349.875913174	0.4	0.5	0.02	1.509	6.558	2.02342709550653	1371.17382298924	774092.424879551	592.654006705032	33.9209912788738	1366.3049109197	774554.879342107	594.662611465351	0.78921932300067	1365.58973986788	773519.187742808	595.549709956825	0.13860777250586	5.58408312136044	573.237136743381	-2.89570325179307	33.6825719558732	0.715171051820562	1035.69159929897	-0.887098491474603	11.2561513690679	0.23515830550052	-0.29169046696758	11.2561513690679	0.23515830550052	-0.29169046696758	0.0721819317480859	0.000867595088399914	0.0742116661319064
2022-11-24 14:00:00	11	CRDS_w	Plot_west	0.5	56.469970703125	3.77302383684343	0.0413315832028401	3.69201444182311	3.85403323186374	-1.01933535042964	0.0305665499992174	-1.0792454126971	-0.959425288162183	0.0126229173244551	0.0316895207373503	-0.0494881537859326	0.0747339884348427	0.788491066579097	0.0180978237585024	0.753019554475011	0.823962578683182	67009	2.66682833649211	21.8	6.66	2.34786317443006	0.2943451	2144	0.1488	2.448	2.682	1.485	1.947	150.127	0.053	100000	57	2022-11-24 14:30:00	Sonic	-1.10996588086357	0.294345057257984	1.48489868492757	2.44832093101296	2.6824624277534	1.89187503896341	6.77906877641542	102336.096266024	0.4	0.5	0.02	1.485	6.317	2.10519969365768	1370.09326647788	772962.632990954	590.702952193111	24.5355028474506	1365.14441685181	773326.111384467	595.424543968011	0.850452848915573	1364.57014626496	772473.916802319	595.613913715487	0.159146844742103	5.52312021292323	488.716188635561	-4.91096152237617	24.235849998535	0.5742705868538	852.194582148222	-0.189369747475894	6.56922698354094	0.152204335749504	-0.0501904455589985	6.56922698354094	0.152204335749504	-0.0501904455589985	0.0819067714440904	0.00114156289274902	0.0454609669098538
2022-11-24 14:30:00	12	CRDS_w	Plot_west	0.5	56.469970703125	2.84596361388557	0.0528526624674429	2.74237304512636	2.94955418264477	-0.995588397195626	0.033753846364814	-1.06174552116068	-0.929431273230571	0.128172803987952	0.033478449246049	0.0625554549904321	0.193790152985471	0.71660557944662	0.0187871448581953	0.679783006460429	0.753428152432812	57626	2.19339707770798	18.1	7.04	2.60144411081019	0.3473886	634.4	0.117	2.578	2.672	1.468	1.947	154.206	0.053	100000	58	2022-11-24 15:00:00	Sonic	-6.16568126726461	0.347388628052275	1.46789433889931	2.57828611318182	2.67231840852676	2.44186244928862	6.75089807181783	102388.874528434	0.4	0.5	0.02	1.468	6.152	2.04287617559944	1371.13622600742	772062.701214884	592.663137075722	24.2902697626391	1366.10181022426	772842.510849334	595.964710700557	0.89096313336507	1365.59732125596	771815.285533167	594.913496188493	0.056313042234367	5.53890475146409	247.415681716986	-2.25035911277121	23.9501066292741	0.504488968299256	1027.22531616664	1.05121451206412	8.60872096527766	0.177264728838357	0.369370327482475	8.60872096527766	0.177264728838357	0.369370327482475	0.0946508022995797	0.00146063940465806	0.257048153847981
2022-11-24 15:00:00	NaN	<undefined>	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaT	<undefined>	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.02269195663545	1368.20906891318	771188.034258585	593.210419460918	20.726833849549	1363.14185261914	771798.400544854	594.898058979916	0.87465823945408	1362.62315174475	771042.092925386	595.303759830391	0.05243371718137	5.58591716843148	145.941333198687	-2.09334036947223	20.4029756100949	0.518700874389651	756.30761946796	-0.405700850474659	NaN	NaN	NaN	8.26937740231201	0.14320922271946	0.339870633413585	0.106892481545058	0.00171841600555309	0.451736968558665
