st_date	st_time	WS	airT	Pair	emis_NH3	emis_CH4	emis_N2O	emis_NH3_gap	emis_CH4_gap	emis_N2O_gap	cum_NH3_gN	cum_CH4_gCH4	cum_N2O_mgN
2022-11-24	22:30:00	1.943276727	6.498780479	102674.8725	0.107550508	1.715499014	-0.303231232	0.107550508	1.715499014	-0.303231232	0.002166031	0.082671361	-13.32950682
2022-11-24	23:00:00	2.35524818	6.515980125	102688.8236	0.120607368	1.987512249	-0.020584546	0.120607368	1.987512249	-0.020584546	0.002344573	0.086248883	-13.34129831
2022-11-24	23:30:00	1.88415878	6.524183616	102764.0001	0.115977357	1.829186378	-0.958239453	0.115977357	1.829186378	-0.958239453	0.002516262	0.089541419	-13.89020864
2022-11-25	00:00:00	2.181594705	6.550986683	102763.6713	0.137216767	1.985347614	-0.944139393	0.137216767	1.985347614	-0.944139393	0.002719392	0.093115045	-14.43104201
2022-11-25	00:30:00	1.993778806	6.572813396	102783.2762	0.122783628	1.729754371	-1.121855601	0.122783628	1.729754371	-1.121855601	0.002901157	0.096228603	-15.07367693
2022-11-25	01:00:00	2.10522784	6.612547978	102763.7222	0.130046738	1.950507774	-0.874889168	0.130046738	1.950507774	-0.874889168	0.003093673	0.099739517	-15.57484155
2022-11-25	01:30:00	1.965481633	6.584013846	102778.0987	0.114544794	1.739992337	-0.699668607	0.114544794	1.739992337	-0.699668607	0.003263241	0.102871503	-15.9756342
2022-11-25	02:00:00	NaN	NaN	NaN	NaN	NaN	NaN	0.125823257	1.893637472	-0.614862828	0.003449505	0.10628005	-16.32784737
2022-11-25	02:30:00	2.193692386	6.423340207	102680.6864	0.13710172	2.047282608	-0.530057048	0.13710172	2.047282608	-0.530057048	0.003652465	0.109965159	-16.63148107
2022-11-25	03:00:00	2.148897477	6.2873441	102711.0494	0.120196562	0.735855172	-0.494055658	0.120196562	0.735855172	-0.494055658	0.0038304	0.111289698	-16.91449202
2022-11-25	03:30:00	2.842221349	6.344770177	102716.6661	0.162256133	2.365751228	-0.195219342	0.162256133	2.365751228	-0.195219342	0.004070598	0.11554805	-17.02631993
2022-11-25	04:00:00	2.49443937	6.158472072	102709.236	0.141168019	1.752892832	-0.803662363	0.141168019	1.752892832	-0.803662363	0.004279578	0.118703257	-17.48668355
2022-11-25	04:30:00	3.005733305	6.127039005	102718.5202	0.181786949	2.390811617	-0.841137305	0.181786949	2.390811617	-0.841137305	0.004548688	0.123006718	-17.96851401
2022-11-25	05:00:00	NaN	NaN	NaN	NaN	NaN	NaN	0.198730029	2.574841365	-1.115658449	0.004842881	0.127641433	-18.607599
2022-11-25	05:30:00	2.811936537	6.844780421	102643.5978	0.215673108	2.758871114	-1.390179593	0.215673108	2.758871114	-1.390179593	0.005162155	0.132607401	-19.40393852
2022-11-25	06:00:00	2.906739277	6.96086914	102677.8244	0.188345948	2.666901856	-2.240777104	0.188345948	2.666901856	-2.240777104	0.005440976	0.137407824	-20.68752762
2022-11-25	06:30:00	3.244898656	6.778581915	102698.5249	0.173447783	2.980730652	0.054312776	0.173447783	2.980730652	0.054312776	0.005697741	0.142773139	-20.65641551
2022-11-25	07:00:00	NaN	NaN	NaN	NaN	NaN	NaN	0.139926555	2.68289171	-0.40118719	0.005904884	0.147602344	-20.88622842
2022-11-25	07:30:00	2.953345488	6.601309757	102665.3236	0.106405328	2.385052768	-0.856687155	0.106405328	2.385052768	-0.856687155	0.006062402	0.151895439	-21.37696634
2022-11-25	08:00:00	2.934230733	6.604671885	102744.3986	0.105759836	2.553322553	-0.400615044	0.105759836	2.553322553	-0.400615044	0.006218965	0.15649142	-21.6064515
2022-11-25	08:30:00	2.861599127	6.690215437	102808.3517	0.113953046	2.738465604	-1.56255591	0.113953046	2.738465604	-1.56255591	0.006387657	0.161420658	-22.50153371
2022-11-25	09:00:00	3.142946133	6.920568543	102811.0494	0.113789491	2.758868013	-0.142755499	0.113789491	2.758868013	-0.142755499	0.006556107	0.166386621	-22.58330865
2022-11-25	09:30:00	3.198513054	7.090005244	102844.5163	0.124568658	3.029010558	-0.605937308	0.124568658	3.029010558	-0.605937308	0.006740513	0.17183884	-22.930409
2022-11-25	10:00:00	3.681393795	7.160337165	102813.7172	0.099439954	3.382667091	0.065361048	0.099439954	3.382667091	0.065361048	0.006887721	0.17792764	-22.89296809
2022-11-25	10:30:00	3.470933476	7.214109445	102783.6007	0.10663578	3.215280878	-0.056229893	0.10663578	3.215280878	-0.056229893	0.00704558	0.183715146	-22.92517838
2022-11-25	11:00:00	3.475035392	7.169748489	102861.1556	0.095028467	3.289581489	-1.668540967	0.095028467	3.289581489	-1.668540967	0.007186257	0.189636393	-23.88097224
2022-11-25	11:30:00	3.062085253	7.158665548	102866.8135	0.07677347	2.692577462	-0.759531799	0.07677347	2.692577462	-0.759531799	0.007299909	0.194483032	-24.31605645
2022-11-25	12:00:00	2.435623159	7.131149864	102813.9439	0.064103164	1.941925158	-0.669168633	0.064103164	1.941925158	-0.669168633	0.007394805	0.197978497	-24.69937773
2022-11-25	12:30:00	3.073819535	7.037119782	102849.9161	0.076879365	2.64380478	-1.19566846	0.076879365	2.64380478	-1.19566846	0.007508615	0.202737346	-25.38429503
2022-11-25	13:00:00	2.978726045	6.782037477	102852.629	0.078439532	2.371570093	-1.247338481	0.078439532	2.371570093	-1.247338481	0.007624734	0.207006172	-26.09881057
2022-11-25	13:30:00	3.012701483	6.587484967	102872.1542	0.100766544	2.53294694	-1.352553207	0.100766544	2.53294694	-1.352553207	0.007773905	0.211565477	-26.87359649
2022-11-25	14:00:00	2.849151679	6.505047562	102877.7751	0.106176072	2.591022173	-0.63078467	0.106176072	2.591022173	-0.63078467	0.007931084	0.216229316	-27.23493021
2022-11-25	14:30:00	NaN	NaN	NaN	NaN	NaN	NaN	0.097151016	2.430845823	-0.787357348	0.008074903	0.220604839	-27.68595378
2022-11-25	15:00:00	2.664609046	6.322448081	102824.8829	0.08812596	2.270669474	-0.943930026	0.08812596	2.270669474	-0.943930026	0.008205361	0.224692044	-28.22666722
2022-11-25	15:30:00	2.487904626	6.240904231	102888.9941	0.084135364	2.255114435	-0.251107447	0.084135364	2.255114435	-0.251107447	0.008329912	0.22875125	-28.37050963
2022-11-25	16:00:00	2.308104513	6.219601901	102905.5748	0.070807139	1.889110319	0.160738631	0.070807139	1.889110319	0.160738631	0.008434732	0.232151649	-28.27843338
2022-11-25	16:30:00	2.36430778	6.196599923	102908.3517	0.077718665	2.19337421	-0.91346863	0.077718665	2.19337421	-0.91346863	0.008549784	0.236099722	-28.80169755
2022-11-25	17:00:00	2.287629668	6.195803746	102919.3598	0.07445567	1.954137291	-0.801766471	0.07445567	1.954137291	-0.801766471	0.008660005	0.239617169	-29.26097514
2022-11-25	17:30:00	2.270455305	6.195240941	102950.0577	0.072258814	1.840995204	-0.548094565	0.072258814	1.840995204	-0.548094565	0.008766975	0.242930961	-29.57494131
2022-11-25	18:00:00	2.407062677	6.222930366	102955.5536	0.093459102	2.391777787	-0.890498379	0.093459102	2.391777787	-0.890498379	0.008905328	0.247236161	-30.08504738
2022-11-25	18:30:00	2.372337741	6.284621188	102961.0046	0.083648731	2.173099513	-0.253924492	0.083648731	2.173099513	-0.253924492	0.009029159	0.25114774	-30.23050348
2022-11-25	19:00:00	2.342961578	6.294022491	103099.9371	0.08101196	2.068693991	-0.72635977	0.08101196	2.068693991	-0.72635977	0.009149086	0.254871389	-30.64658569
2022-11-25	19:30:00	2.349215662	6.309016222	103091.5641	0.061985632	1.898102596	-0.681024104	0.061985632	1.898102596	-0.681024104	0.009240847	0.258287974	-31.03669817
2022-11-25	20:00:00	2.228154292	6.318358146	103149.1962	0.064530389	1.936347437	-0.324424673	0.064530389	1.936347437	-0.324424673	0.009336375	0.261773399	-31.22253904
2022-11-25	20:30:00	NaN	NaN	NaN	NaN	NaN	NaN	0.066666999	1.808760765	-0.330706665	0.009435067	0.265029168	-31.41197844
2022-11-25	21:00:00	1.904011369	6.267906017	103330.7192	0.068803609	1.681174094	-0.336988657	0.068803609	1.681174094	-0.336988657	0.009536921	0.268055282	-31.60501636
2022-11-25	21:30:00	1.990415792	6.272939818	103330.6333	0.053687864	1.503122881	-0.320135101	0.053687864	1.503122881	-0.320135101	0.009616398	0.270760903	-31.78840003
2022-11-25	22:00:00	1.885681746	6.291357615	103380.5656	0.058152915	1.597607711	-0.165599848	0.058152915	1.597607711	-0.165599848	0.009702486	0.273636597	-31.88326094
2022-11-25	22:30:00	1.751129195	6.34434085	103380.5454	0.056865102	1.618153306	-0.549641411	0.056865102	1.618153306	-0.549641411	0.009786667	0.276549273	-32.1981132
2022-11-25	23:00:00	1.850417008	6.372652733	103391.6818	0.070225803	1.619588732	-0.338020088	0.070225803	1.619588732	-0.338020088	0.009890626	0.279464532	-32.39174196
2022-11-25	23:30:00	1.489805286	6.438853187	103397.2379	0.078780582	1.692998763	-0.160682708	0.078780582	1.692998763	-0.160682708	0.01000725	0.28251193	-32.48378618
2022-11-26	00:00:00	1.503384709	6.480864448	103427.7846	0.086280415	1.980382833	-0.577590401	0.086280415	1.980382833	-0.577590401	0.010134977	0.286076619	-32.81464851
2022-11-26	00:30:00	1.352083183	6.480694823	103450.0769	0.052034891	1.247319517	-0.526859307	0.052034891	1.247319517	-0.526859307	0.010212007	0.288321794	-33.11645044
2022-11-26	01:00:00	1.636401442	6.384726784	103513.7412	0.085195469	1.579351368	-0.782010035	0.085195469	1.579351368	-0.782010035	0.010338127	0.291164627	-33.56441091
2022-11-26	01:30:00	1.490760993	6.348713532	103539.9497	0.078047157	1.472074022	-0.841639925	0.078047157	1.472074022	-0.841639925	0.010453665	0.29381436	-34.04652929
2022-11-26	02:00:00	1.989550157	6.18785033	103560.1859	0.136561129	2.611655958	-0.853957258	0.136561129	2.611655958	-0.853957258	0.010655826	0.298515341	-34.53570343
2022-11-26	02:30:00	1.625655526	6.045024443	103566.3349	0.11323328	1.839962212	-0.278550083	0.11323328	1.839962212	-0.278550083	0.010823452	0.301827273	-34.69526586
2022-11-26	03:00:00	1.74725577	5.743048678	103641.9045	0.119098209	2.280599515	-0.492674101	0.119098209	2.280599515	-0.492674101	0.01099976	0.305932352	-34.97748541
2022-11-26	03:30:00	1.374582159	5.662847805	103689.482	0.092115031	1.641583611	-0.509594706	0.092115031	1.641583611	-0.509594706	0.011136124	0.308887203	-35.26939763
2022-11-26	04:00:00	1.545048027	5.394394686	103683.4295	0.094858925	1.622721982	-0.367499343	0.094858925	1.622721982	-0.367499343	0.01127655	0.311808102	-35.47991305
2022-11-26	04:30:00	1.444550591	5.369316783	103791.0315	0.094628513	1.919727055	-0.366298753	0.094628513	1.919727055	-0.366298753	0.011416634	0.315263611	-35.68974074
2022-11-26	05:00:00	1.612124043	5.029328624	103808.4901	0.089729118	1.377178405	-0.328131852	0.089729118	1.377178405	-0.328131852	0.011549466	0.317742532	-35.87770521
2022-11-26	05:30:00	1.096829745	4.906526283	103841.6154	0.066385564	1.166449637	-0.141424059	0.066385564	1.166449637	-0.141424059	0.011647741	0.319842141	-35.95871745
2022-11-26	06:00:00	1.348657173	4.680815278	103855.6717	0.090844655	1.594994676	-0.256943668	0.090844655	1.594994676	-0.256943668	0.011782224	0.322713132	-36.10590304
2022-11-26	06:30:00	1.333307756	4.472013209	103891.6655	0.072559586	1.305993495	-0.462506688	0.072559586	1.305993495	-0.462506688	0.011889638	0.32506392	-36.37084172
2022-11-26	07:00:00	NaN	NaN	NaN	NaN	NaN	NaN	0.056175104	1.026527654	-0.363655946	0.011972798	0.32691167	-36.57915553
2022-11-26	07:30:00	0.964482615	4.205098163	103913.9209	0.039790623	0.747061812	-0.264805205	0.039790623	0.747061812	-0.264805205	0.012031702	0.328256381	-36.73084445
2022-11-26	08:00:00	1.210596732	3.987362058	103930.384	0.05404341	1.019027603	-0.401969841	0.05404341	1.019027603	-0.401969841	0.012111706	0.330090631	-36.96110569
2022-11-26	08:30:00	1.164853161	4.051469981	103969.5129	0.062596191	1.209759458	-0.309211395	0.062596191	1.209759458	-0.309211395	0.012204371	0.332268198	-37.13823191
2022-11-26	09:00:00	1.295860946	4.109582897	103963.8056	0.068270487	1.201458325	-0.327299511	0.068270487	1.201458325	-0.327299511	0.012305436	0.334430823	-37.32571958
2022-11-26	09:30:00	1.352855426	4.043961032	103994.277	0.06550574	1.189835016	-0.703067834	0.06550574	1.189835016	-0.703067834	0.012402409	0.336572526	-37.72845942
2022-11-26	10:00:00	1.026389229	4.146703696	103986.3376	0.05361986	0.794972418	-0.183746706	0.05361986	0.794972418	-0.183746706	0.012481785	0.338003476	-37.83371543
2022-11-26	10:30:00	1.006860768	4.611754871	104055.322	0.100353211	1.044886927	-0.704163467	0.100353211	1.044886927	-0.704163467	0.012630345	0.339884273	-38.23708288
2022-11-26	11:00:00	1.113617131	5.764702098	104122.4825	0.134577932	1.450474116	-0.454479275	0.134577932	1.450474116	-0.454479275	0.012829569	0.342495126	-38.49742321
2022-11-26	11:30:00	1.153737627	6.402515906	104135.51	0.193617964	1.670606587	-0.650759904	0.193617964	1.670606587	-0.650759904	0.013116194	0.345502218	-38.87019938
2022-11-26	12:00:00	1.181518685	7.225672983	104127.6954	0.243814375	1.266767472	-0.219716476	0.243814375	1.266767472	-0.219716476	0.013477127	0.347782399	-38.99606003
2022-11-26	12:30:00	1.355336211	7.916885372	104155.5288	0.208418788	1.154100681	-0.512455284	0.208418788	1.154100681	-0.512455284	0.013785663	0.349859781	-39.28961088
2022-11-26	13:00:00	1.360271514	8.047445403	104174.6951	0.169294667	1.702630537	-0.872475533	0.169294667	1.702630537	-0.872475533	0.01403628	0.352924515	-39.78939289
2022-11-26	13:30:00	1.668290463	7.585974153	104216.5037	0.131844862	1.238457386	-0.812494505	0.131844862	1.238457386	-0.812494505	0.014231459	0.355153739	-40.25481584
2022-11-26	14:00:00	1.629592447	7.279214947	104188.7376	0.141297916	1.522367031	-0.320552329	0.141297916	1.522367031	-0.320552329	0.014440631	0.357893999	-40.43843851
2022-11-26	14:30:00	1.679129082	7.266784292	104128.8799	0.19819427	2.056295007	-0.831402645	0.19819427	2.056295007	-0.831402645	0.01473403	0.36159533	-40.91469264
2022-11-26	15:00:00	1.780678009	7.152474739	104140.5335	0.191386025	1.955980904	-1.398650168	0.191386025	1.955980904	-1.398650168	0.015017351	0.365116096	-41.71588438
2022-11-26	15:30:00	1.644535575	6.856514855	104130.3216	0.144576558	1.550828702	-0.985273656	0.144576558	1.550828702	-0.985273656	0.015231377	0.367907588	-42.28028078
2022-11-26	16:00:00	NaN	NaN	NaN	NaN	NaN	NaN	0.134130593	1.396266336	-0.709293644	0.015429939	0.370420867	-42.68658696
2022-11-26	16:30:00	1.302459272	6.932521402	104137.7267	0.123684628	1.241703971	-0.433313632	0.123684628	1.241703971	-0.433313632	0.015613037	0.372655934	-42.93480292
2022-11-26	17:00:00	1.383494119	7.041058684	104162.3117	0.12351035	1.303644961	-0.635190037	0.12351035	1.303644961	-0.635190037	0.015795877	0.375002495	-43.29866018
2022-11-26	17:30:00	NaN	NaN	NaN	NaN	NaN	NaN	0.121432494	1.363809195	-0.485249693	0.015975641	0.377457352	-43.57662679
2022-11-26	18:00:00	1.561661869	6.358025148	104250.1572	0.119354637	1.423973429	-0.335309348	0.119354637	1.423973429	-0.335309348	0.016152329	0.380020504	-43.76870275
2022-11-26	18:30:00	1.607810445	6.326580162	104212.9547	0.117778317	1.396795601	-0.67619755	0.117778317	1.396795601	-0.67619755	0.016326684	0.382534736	-44.15605042
2022-11-26	19:00:00	1.287560138	6.570323744	104081.5764	0.095462821	0.989879536	-0.461830164	0.095462821	0.989879536	-0.461830164	0.016468004	0.384316519	-44.42060158
2022-11-26	19:30:00	1.095952273	6.383860324	104219.2876	0.088571802	0.943578148	-0.398795259	0.088571802	0.943578148	-0.398795259	0.016599122	0.38601496	-44.64904431
2022-11-26	20:00:00	1.440958853	6.423434453	104122.2416	0.121502984	1.345462688	-0.240150882	0.121502984	1.345462688	-0.240150882	0.01677899	0.388436793	-44.78661045
2022-11-26	20:30:00	1.58707835	6.61447258	104176.8956	0.138940468	1.438625396	-0.406297928	0.138940468	1.438625396	-0.406297928	0.016984673	0.391026318	-45.01935095
2022-11-26	21:00:00	1.427160227	6.878225073	104259.1805	0.166601458	1.482092239	-0.843299807	0.166601458	1.482092239	-0.843299807	0.017231303	0.393694084	-45.50242016
2022-11-26	21:30:00	1.41951576	6.978418458	104213.9661	0.129102307	1.126549144	-0.661429786	0.129102307	1.126549144	-0.661429786	0.017422422	0.395721873	-45.88130839
2022-11-26	22:00:00	1.620121128	7.031397079	104183.1365	0.157115329	1.490233177	-0.43713653	0.157115329	1.490233177	-0.43713653	0.017655009	0.398404293	-46.13171423
2022-11-26	22:30:00	1.631605822	7.16619921	104182.7097	0.131424088	1.172519522	-0.470771606	0.131424088	1.172519522	-0.470771606	0.017849565	0.400514828	-46.40138733
2022-11-26	23:00:00	1.879871984	7.289244874	104111.1697	0.1938728	1.910561702	-0.856112661	0.1938728	1.910561702	-0.856112661	0.018136567	0.403953839	-46.89179616
2022-11-26	23:30:00	2.193378247	7.259859859	104099.9021	0.201400391	2.0053634	-1.586164233	0.201400391	2.0053634	-1.586164233	0.018434712	0.407563493	-47.80040197
2022-11-27	00:00:00	2.102311853	7.178908608	104188.6564	0.196649439	2.160349994	0.083365065	0.196649439	2.160349994	0.083365065	0.018725825	0.411452123	-47.75264779
2022-11-27	00:30:00	1.890330751	7.131305822	104083.2238	0.126450678	1.519224637	-0.381982904	0.126450678	1.519224637	-0.381982904	0.018913018	0.414186727	-47.97145986
2022-11-27	01:00:00	1.91805969	7.048477501	103969.2426	0.13210757	1.640173826	-1.093614927	0.13210757	1.640173826	-1.093614927	0.019108585	0.41713904	-48.59791762
2022-11-27	01:30:00	2.222131386	6.902039269	103922.1675	0.161631978	1.987341835	-0.99936918	0.161631978	1.987341835	-0.99936918	0.019347859	0.420716255	-49.17038838
2022-11-27	02:00:00	2.222351031	6.704005454	103966.6061	0.146360571	1.975452286	-0.930262541	0.146360571	1.975452286	-0.930262541	0.019564526	0.42427207	-49.70327264
2022-11-27	02:30:00	2.142546816	6.590191898	103949.8445	0.140486281	1.992720221	-1.06725422	0.140486281	1.992720221	-1.06725422	0.019772496	0.427858966	-50.31463014
2022-11-27	03:00:00	1.983084343	6.572685127	103944.5423	0.115370668	1.62883549	-0.758089302	0.115370668	1.62883549	-0.758089302	0.019943287	0.43079087	-50.74888804
2022-11-27	03:30:00	1.832409563	6.5818016	103936.0949	0.121718022	1.588176608	-0.770492231	0.121718022	1.588176608	-0.770492231	0.020123474	0.433649588	-51.19025073
2022-11-27	04:00:00	2.077791093	6.547250542	103905.5416	0.129502976	1.826626544	-1.024135985	0.129502976	1.826626544	-1.024135985	0.020315185	0.436937516	-51.77690872
2022-11-27	04:30:00	2.091706432	6.438409885	103902.8139	0.115102616	1.817356719	-0.658141019	0.115102616	1.817356719	-0.658141019	0.020485579	0.440208758	-52.15391303
2022-11-27	05:00:00	2.326917818	6.279090909	103899.9476	0.14922905	2.501940927	-0.794716353	0.14922905	2.501940927	-0.794716353	0.020706492	0.444712251	-52.60915209
2022-11-27	05:30:00	NaN	NaN	NaN	NaN	NaN	NaN	0.136481448	2.424351375	-0.582282598	0.020908534	0.449076084	-52.94270226
2022-11-27	06:00:00	2.675691011	6.132042293	103880.4963	0.123733846	2.346761823	-0.369848843	0.123733846	2.346761823	-0.369848843	0.021091705	0.453300255	-53.15456356
2022-11-27	06:30:00	2.517289406	6.143610907	103841.5836	0.116766535	2.075639659	-0.911369411	0.116766535	2.075639659	-0.911369411	0.021264562	0.457036406	-53.67662523
2022-11-27	07:00:00	2.346705093	6.197641879	103847.2847	0.119044187	2.075128544	-0.501536146	0.119044187	2.075128544	-0.501536146	0.02144079	0.460771638	-53.96392124
2022-11-27	07:30:00	2.166794144	6.364061866	103830.6361	0.1070686	1.836546005	-0.26043069	0.1070686	1.836546005	-0.26043069	0.021599291	0.464077421	-54.1131043
2022-11-27	08:00:00	2.477876447	6.563698257	103772.1836	0.131102637	2.530651346	-1.77420772	0.131102637	2.530651346	-1.77420772	0.02179337	0.468632593	-55.12942747
2022-11-27	08:30:00	2.134166745	6.704160464	103829.168	0.094773748	1.77848218	-0.120329399	0.094773748	1.77848218	-0.120329399	0.02193367	0.471833861	-55.19835601
2022-11-27	09:00:00	2.134011111	6.840012576	103776.3187	0.101184146	1.97476344	-0.310234486	0.101184146	1.97476344	-0.310234486	0.022083459	0.475388435	-55.37606829
2022-11-27	09:30:00	2.519320898	7.02578526	103766.6352	0.095325113	2.049514281	-0.869492412	0.095325113	2.049514281	-0.869492412	0.022224575	0.479077561	-55.87414147
2022-11-27	10:00:00	2.99870775	7.144091164	103736.196	0.079584924	2.427642784	-1.12688018	0.079584924	2.427642784	-1.12688018	0.022342389	0.483447318	-56.51965463
2022-11-27	10:30:00	2.735946093	7.203550226	103736.247	0.062233681	2.547693066	-0.180376338	0.062233681	2.547693066	-0.180376338	0.022434518	0.488033165	-56.62297999
2022-11-27	11:00:00	2.918280075	7.114748672	103634.9692	0.045409455	2.38086303	-0.383260489	0.045409455	2.38086303	-0.383260489	0.02250174	0.492318719	-56.84252391
2022-11-27	11:30:00	2.693807615	7.052974779	103556.3998	0.043207167	2.302233664	-0.891587754	0.043207167	2.302233664	-0.891587754	0.022565703	0.496462739	-57.35325401
2022-11-27	12:00:00	2.95840311	7.007946101	103623.8806	0.05549432	2.839935082	0.444090976	0.05549432	2.839935082	0.444090976	0.022647854	0.501574623	-57.09886443
2022-11-27	12:30:00	2.879601846	6.957256745	103552.9428	0.03689088	2.539541582	-1.130549808	0.03689088	2.539541582	-1.130549808	0.022702466	0.506145797	-57.74647967
2022-11-27	13:00:00	3.114433603	6.919647326	103494.5124	0.037056556	2.840391914	-0.400781219	0.037056556	2.840391914	-0.400781219	0.022757323	0.511258503	-57.97606003
2022-11-27	13:30:00	2.76413725	6.819839894	103441.757	0.021051793	2.324388505	-1.365048915	0.021051793	2.324388505	-1.365048915	0.022788488	0.515442402	-58.75800389
2022-11-27	14:00:00	2.549539598	6.705464718	103427.7817	0.024885037	2.438494411	-1.287245713	0.024885037	2.438494411	-1.287245713	0.022825326	0.519831692	-59.49537958
2022-11-27	14:30:00	2.570105437	6.630285614	103436.0601	0.015505298	2.328886652	-0.27870013	0.015505298	2.328886652	-0.27870013	0.02284828	0.524023688	-59.65502796
2022-11-27	15:00:00	2.653722396	6.542365652	103419.4574	0.006047691	2.293206774	-0.734581273	0.006047691	2.293206774	-0.734581273	0.022857233	0.52815146	-60.07581971
2022-11-27	15:30:00	2.459135954	6.428028332	103408.3596	0.019616945	2.422949247	-0.498083789	0.019616945	2.422949247	-0.498083789	0.022886273	0.532512769	-60.3611381
2022-11-27	16:00:00	2.498646055	6.280132788	103419.3766	0.020666387	2.271216837	-1.363720405	0.020666387	2.271216837	-1.363720405	0.022916867	0.536600959	-61.14232095
2022-11-27	16:30:00	2.39665297	6.08284166	103402.8144	0.024593304	2.30129211	-0.480663426	0.024593304	2.30129211	-0.480663426	0.022953274	0.540743285	-61.4176604
2022-11-27	17:00:00	2.684008638	5.925972868	103391.5737	0.031646753	2.484052394	-0.229960723	0.031646753	2.484052394	-0.229960723	0.023000122	0.545214579	-61.54938928
